"ID_usuario","genero_usuario","edad_usuario","fecha_alta","hora_alta","Customer.Has.Dni..Yes...No."
"817811","FEMALE","36",2021-12-10,"17:58:11","Yes"
"817684","FEMALE","33",2021-12-10,"10:44:39","Yes"
"817775","OTHER","35",2021-12-10,"15:55:59","No"
"817843","OTHER","58",2021-12-10,"19:41:50","No"
"817809","MALE","55",2021-12-10,"17:56:35","Yes"
"817678","FEMALE","34",2021-12-10,"10:32:34","Yes"
"817724","FEMALE","42",2021-12-10,"13:15:09","Yes"
"817865","MALE","34",2021-12-10,"21:25:01","Yes"
"817795","FEMALE","26",2021-12-10,"17:28:24","Yes"
"817640","MALE","30",2021-12-10,"00:39:41","Yes"
"817730","MALE","24",2021-12-10,"13:31:05","Yes"
"817779","MALE","21",2021-12-10,"16:22:54","Yes"
"817750","MALE","40",2021-12-10,"14:27:17","Yes"
"817716","MALE","35",2021-12-10,"12:45:57","Yes"
"817635","FEMALE","34",2021-12-10,"00:26:32","Yes"
"817871","FEMALE","26",2021-12-10,"22:06:25","Yes"
"817719","FEMALE","35",2021-12-10,"13:07:37","Yes"
"817735","FEMALE","46",2021-12-10,"13:44:21","Yes"
"817758","FEMALE","38",2021-12-10,"15:06:19","Yes"
"817863","FEMALE","25",2021-12-10,"21:10:20","Yes"
"817748","MALE","20",2021-12-10,"14:18:03","Yes"
"817832","MALE","25",2021-12-10,"19:10:18","Yes"
"817851","FEMALE","34",2021-12-10,"20:16:30","Yes"
"817698","FEMALE","37",2021-12-10,"11:49:29","Yes"
"817647","MALE","25",2021-12-10,"02:56:11","Yes"
"817709","FEMALE","23",2021-12-10,"12:25:24","Yes"
"817664","MALE","19",2021-12-10,"08:46:20","Yes"
"817837","FEMALE","26",2021-12-10,"19:21:39","Yes"
"817771","MALE","27",2021-12-10,"15:41:10","Yes"
"817747","MALE","19",2021-12-10,"14:15:53","Yes"
"817633","MALE","19",2021-12-10,"00:20:04","Yes"
"817773","FEMALE","49",2021-12-10,"15:51:26","Yes"
"817849","MALE","55",2021-12-10,"20:05:22","Yes"
"817810","MALE","20",2021-12-10,"17:57:28","Yes"
"817780","FEMALE","31",2021-12-10,"16:28:10","Yes"
"817717","MALE","33",2021-12-10,"12:56:10","Yes"
"817646","FEMALE","27",2021-12-10,"02:32:49","Yes"
"817802","MALE","30",2021-12-10,"17:47:42","Yes"
"817850","OTHER","41",2021-12-10,"20:05:55","No"
"817686","OTHER","53",2021-12-10,"10:59:03","Yes"
"817632","MALE","22",2021-12-10,"00:19:42","Yes"
"817814","FEMALE","31",2021-12-10,"18:11:12","Yes"
"817788","MALE","20",2021-12-10,"16:59:10","Yes"
"817637","MALE","37",2021-12-10,"00:37:21","Yes"
"817643","MALE","34",2021-12-10,"01:58:13","Yes"
"817864","MALE","31",2021-12-10,"21:17:22","Yes"
"817874","FEMALE","31",2021-12-10,"23:03:12","Yes"
"817861","OTHER","24",2021-12-10,"21:02:45","Yes"
"817838","FEMALE","48",2021-12-10,"19:23:07","Yes"
"817869","FEMALE","45",2021-12-10,"21:50:01","No"
"817728","FEMALE","41",2021-12-10,"13:22:05","Yes"
"817774","FEMALE","20",2021-12-10,"15:55:57","Yes"
"817695","MALE","69",2021-12-10,"11:42:23","Yes"
"817799","MALE","44",2021-12-10,"17:46:13","Yes"
"817696","OTHER","24",2021-12-10,"11:44:16","No"
"817870","FEMALE","42",2021-12-10,"21:51:59","Yes"
"817839","MALE","33",2021-12-10,"19:29:59","Yes"
"817634","OTHER","36",2021-12-10,"00:20:22","No"
"817826","FEMALE","29",2021-12-10,"18:45:07","Yes"
"817658","OTHER","45",2021-12-10,"07:55:22","No"
"817760","MALE","43",2021-12-10,"15:07:33","Yes"
"817690","FEMALE","23",2021-12-10,"11:22:03","Yes"
"817770","MALE","60",2021-12-10,"15:41:01","Yes"
"817666","MALE","20",2021-12-10,"09:00:10","Yes"
"817790","MALE","37",2021-12-10,"17:01:35","Yes"
"817783","MALE","23",2021-12-10,"16:44:32","Yes"
"817763","MALE","32",2021-12-10,"15:19:59","Yes"
"817842","MALE","23",2021-12-10,"19:39:09","Yes"
"817681","MALE","22",2021-12-10,"10:39:31","Yes"
"817846","OTHER","53",2021-12-10,"19:43:38","Yes"
"817825","OTHER","24",2021-12-10,"18:39:03","No"
"817752","MALE","35",2021-12-10,"14:46:31","Yes"
"817653","MALE","26",2021-12-10,"06:04:06","Yes"
"817778","MALE","50",2021-12-10,"16:20:25","Yes"
"817722","MALE","36",2021-12-10,"13:13:25","Yes"
"817873","FEMALE","21",2021-12-10,"22:17:12","Yes"
"817714","FEMALE","30",2021-12-10,"12:34:50","Yes"
"817818","MALE","27",2021-12-10,"18:17:39","Yes"
"817642","MALE","38",2021-12-10,"01:10:27","Yes"
"817820","OTHER","25",2021-12-10,"18:28:24","No"
"817767","FEMALE","34",2021-12-10,"15:33:16","Yes"
"817741","MALE","44",2021-12-10,"14:03:31","Yes"
"817703","FEMALE","25",2021-12-10,"12:01:30","Yes"
"817858","FEMALE","45",2021-12-10,"20:57:44","Yes"
"817819","MALE","36",2021-12-10,"18:21:25","Yes"
"817768","FEMALE","42",2021-12-10,"15:33:41","Yes"
"817685","MALE","55",2021-12-10,"10:58:02","Yes"
"817683","FEMALE","56",2021-12-10,"10:43:35","Yes"
"817844","MALE","40",2021-12-10,"19:42:35","Yes"
"817757","FEMALE","24",2021-12-10,"15:03:30","Yes"
"817796","OTHER","24",2021-12-10,"17:28:52","No"
"817751","FEMALE","52",2021-12-10,"14:45:12","Yes"
"817855","MALE","64",2021-12-10,"20:53:30","Yes"
"817671","OTHER","28",2021-12-10,"09:43:03","No"
"817852","FEMALE","28",2021-12-10,"20:19:15","Yes"
"817754","MALE","31",2021-12-10,"14:54:47","Yes"
"817755","MALE","20",2021-12-10,"14:55:13","Yes"
"817734","OTHER","29",2021-12-10,"13:43:30","No"
"817847","FEMALE","21",2021-12-10,"19:54:37","Yes"
"817812","OTHER","36",2021-12-10,"18:02:41","No"
"817721","FEMALE","47",2021-12-10,"13:12:25","Yes"
"817691","MALE","45",2021-12-10,"11:22:44","Yes"
"817706","MALE","33",2021-12-10,"12:23:07","Yes"
"817853","MALE","32",2021-12-10,"20:35:05","Yes"
"817841","FEMALE","47",2021-12-10,"19:36:50","Yes"
"817764","MALE","31",2021-12-10,"15:23:01","Yes"
"817687","MALE","31",2021-12-10,"11:00:52","Yes"
"817766","FEMALE","34",2021-12-10,"15:28:28","Yes"
"817785","MALE","24",2021-12-10,"16:50:47","Yes"
"817639","MALE","44",2021-12-10,"00:38:05","Yes"
"817787","OTHER","34",2021-12-10,"16:59:04","No"
"817738","MALE","20",2021-12-10,"13:51:39","Yes"
"817813","MALE","20",2021-12-10,"18:09:14","Yes"
"817669","FEMALE","23",2021-12-10,"09:14:02","Yes"
"817786","FEMALE","42",2021-12-10,"16:58:47","Yes"
"817682","MALE","30",2021-12-10,"10:39:39","Yes"
"817806","MALE","19",2021-12-10,"17:50:34","Yes"
"817668","MALE","63",2021-12-10,"09:05:14","Yes"
"817759","MALE","53",2021-12-10,"15:06:45","Yes"
"817834","FEMALE","31",2021-12-10,"19:11:20","Yes"
"817737","MALE","23",2021-12-10,"13:51:31","Yes"
"817675","MALE","30",2021-12-10,"10:10:39","Yes"
"817800","MALE","56",2021-12-10,"17:46:21","Yes"
"817743","FEMALE","35",2021-12-10,"14:07:45","Yes"
"817677","FEMALE","32",2021-12-10,"10:32:09","Yes"
"817654","MALE","27",2021-12-10,"06:18:44","Yes"
"817676","FEMALE","44",2021-12-10,"10:23:54","Yes"
"817827","MALE","19",2021-12-10,"18:55:54","Yes"
"817776","MALE","41",2021-12-10,"15:56:06","Yes"
"817744","MALE","44",2021-12-10,"14:07:49","Yes"
"817648","MALE","20",2021-12-10,"03:08:44","Yes"
"817781","FEMALE","32",2021-12-10,"16:29:04","Yes"
"817797","FEMALE","57",2021-12-10,"17:38:09","Yes"
"817697","MALE","30",2021-12-10,"11:48:00","Yes"
"817657","FEMALE","39",2021-12-10,"07:23:20","Yes"
"817688","FEMALE","50",2021-12-10,"11:11:05","Yes"
"817828","FEMALE","51",2021-12-10,"18:56:34","Yes"
"817680","MALE","56",2021-12-10,"10:34:11","Yes"
"817753","MALE","22",2021-12-10,"14:51:47","Yes"
"817649","MALE","20",2021-12-10,"03:09:47","Yes"
"817629","FEMALE","23",2021-12-10,"00:01:19","Yes"
"817645","FEMALE","19",2021-12-10,"02:18:57","Yes"
"817829","MALE","21",2021-12-10,"18:58:20","Yes"
"817670","MALE","28",2021-12-10,"09:19:39","Yes"
"817836","MALE","38",2021-12-10,"19:15:44","Yes"
"817731","MALE","48",2021-12-10,"13:37:12","Yes"
"817381","MALE","19",2021-12-09,"10:10:22","Yes"
"817574","MALE","31",2021-12-09,"19:36:00","Yes"
"817327","FEMALE","20",2021-12-09,"00:37:01","Yes"
"817398","FEMALE","37",2021-12-09,"11:47:42","Yes"
"817532","FEMALE","26",2021-12-09,"17:39:45","Yes"
"817468","FEMALE","28",2021-12-09,"14:29:49","Yes"
"817490","MALE","40",2021-12-09,"15:44:25","Yes"
"817322","MALE","20",2021-12-09,"00:04:19","Yes"
"817533","MALE","35",2021-12-09,"17:42:07","Yes"
"817536","MALE","23",2021-12-09,"17:56:51","Yes"
"817323","MALE","33",2021-12-09,"00:14:25","Yes"
"817414","MALE","25",2021-12-09,"12:14:11","Yes"
"817383","MALE","20",2021-12-09,"10:27:22","Yes"
"817338","OTHER","20",2021-12-09,"01:35:28","No"
"817575","MALE","26",2021-12-09,"19:41:44","Yes"
"817455","FEMALE","19",2021-12-09,"13:57:02","Yes"
"817604","FEMALE","21",2021-12-09,"21:39:23","Yes"
"817494","FEMALE","21",2021-12-09,"15:59:59","Yes"
"817453","FEMALE","22",2021-12-09,"13:52:57","Yes"
"817362","FEMALE","29",2021-12-09,"08:28:56","Yes"
"817553","MALE","20",2021-12-09,"18:45:48","Yes"
"817497","OTHER","38",2021-12-09,"16:17:23","No"
"817611","MALE","36",2021-12-09,"22:22:16","Yes"
"817433","MALE","27",2021-12-09,"13:07:28","Yes"
"817535","FEMALE","27",2021-12-09,"17:49:52","Yes"
"817349","FEMALE","47",2021-12-09,"06:46:35","Yes"
"817505","FEMALE","27",2021-12-09,"16:32:37","Yes"
"817432","MALE","44",2021-12-09,"13:02:25","Yes"
"817619","MALE","20",2021-12-09,"23:06:42","Yes"
"817378","FEMALE","20",2021-12-09,"09:58:37","Yes"
"817442","MALE","31",2021-12-09,"13:31:32","Yes"
"817516","FEMALE","21",2021-12-09,"16:52:39","Yes"
"817598","FEMALE","34",2021-12-09,"21:13:47","Yes"
"817333","MALE","21",2021-12-09,"01:13:15","Yes"
"817495","MALE","24",2021-12-09,"16:02:41","Yes"
"817488","MALE","48",2021-12-09,"15:33:46","Yes"
"817559","FEMALE","41",2021-12-09,"18:58:11","Yes"
"817399","MALE","23",2021-12-09,"11:49:54","Yes"
"817473","MALE","29",2021-12-09,"14:44:35","Yes"
"817522","MALE","35",2021-12-09,"17:11:18","Yes"
"817551","MALE","40",2021-12-09,"18:39:55","Yes"
"817511","FEMALE","27",2021-12-09,"16:44:03","Yes"
"817410","FEMALE","28",2021-12-09,"12:09:42","Yes"
"817565","MALE","19",2021-12-09,"19:14:53","Yes"
"817518","MALE","42",2021-12-09,"16:58:26","Yes"
"817471","MALE","38",2021-12-09,"14:41:34","Yes"
"817571","MALE","26",2021-12-09,"19:25:30","Yes"
"817342","OTHER","24",2021-12-09,"02:18:55","Yes"
"817504","MALE","25",2021-12-09,"16:31:59","Yes"
"817412","MALE","22",2021-12-09,"12:11:30","Yes"
"817590","MALE","22",2021-12-09,"20:47:05","Yes"
"817436","MALE","26",2021-12-09,"13:14:39","Yes"
"817605","MALE","42",2021-12-09,"21:40:33","Yes"
"817621","OTHER","53",2021-12-09,"23:11:32","Yes"
"817365","FEMALE","21",2021-12-09,"08:38:37","Yes"
"817561","MALE","21",2021-12-09,"19:00:00","Yes"
"817400","MALE","41",2021-12-09,"11:50:23","Yes"
"817406","FEMALE","22",2021-12-09,"12:06:21","Yes"
"817449","FEMALE","24",2021-12-09,"13:47:52","Yes"
"817501","MALE","22",2021-12-09,"16:22:21","Yes"
"817355","MALE","43",2021-12-09,"08:13:01","Yes"
"817570","FEMALE","27",2021-12-09,"19:25:01","Yes"
"817589","FEMALE","29",2021-12-09,"20:43:41","Yes"
"817474","OTHER","53",2021-12-09,"14:45:28","Yes"
"817426","OTHER","27",2021-12-09,"12:38:37","No"
"817461","FEMALE","57",2021-12-09,"14:14:36","Yes"
"817498","FEMALE","22",2021-12-09,"16:18:32","Yes"
"817475","FEMALE","33",2021-12-09,"14:49:45","Yes"
"817469","MALE","28",2021-12-09,"14:36:59","Yes"
"817419","MALE","32",2021-12-09,"12:22:15","Yes"
"817388","FEMALE","37",2021-12-09,"11:02:02","Yes"
"817330","FEMALE","19",2021-12-09,"00:51:33","Yes"
"817512","FEMALE","36",2021-12-09,"16:49:23","Yes"
"817394","FEMALE","20",2021-12-09,"11:31:49","Yes"
"817377","MALE","32",2021-12-09,"09:54:35","Yes"
"817452","MALE","40",2021-12-09,"13:52:45","Yes"
"817586","MALE","23",2021-12-09,"20:29:46","Yes"
"817560","FEMALE","33",2021-12-09,"18:58:37","No"
"817546","MALE","22",2021-12-09,"18:30:25","Yes"
"817548","MALE","19",2021-12-09,"18:33:55","Yes"
"817557","FEMALE","28",2021-12-09,"18:50:34","Yes"
"817387","FEMALE","25",2021-12-09,"10:59:34","Yes"
"817457","FEMALE","58",2021-12-09,"13:59:52","Yes"
"817508","MALE","31",2021-12-09,"16:39:24","Yes"
"817555","MALE","30",2021-12-09,"18:49:28","Yes"
"817613","FEMALE","25",2021-12-09,"22:30:04","Yes"
"817456","MALE","20",2021-12-09,"13:57:33","Yes"
"817411","FEMALE","35",2021-12-09,"12:10:46","Yes"
"817531","OTHER","41",2021-12-09,"17:37:30","No"
"817599","MALE","39",2021-12-09,"21:15:09","Yes"
"817520","MALE","20",2021-12-09,"17:03:32","Yes"
"817615","FEMALE","30",2021-12-09,"22:37:28","Yes"
"817465","MALE","35",2021-12-09,"14:23:46","Yes"
"817502","MALE","50",2021-12-09,"16:24:39","Yes"
"817329","MALE","21",2021-12-09,"00:50:28","Yes"
"817556","MALE","25",2021-12-09,"18:49:29","Yes"
"817489","MALE","48",2021-12-09,"15:39:34","Yes"
"817606","MALE","25",2021-12-09,"21:41:11","Yes"
"817519","OTHER","37",2021-12-09,"16:58:48","Yes"
"817386","MALE","37",2021-12-09,"10:44:31","Yes"
"817374","OTHER","41",2021-12-09,"09:43:21","Yes"
"817405","OTHER","23",2021-12-09,"12:03:05","Yes"
"817347","MALE","23",2021-12-09,"04:32:31","Yes"
"817446","MALE","31",2021-12-09,"13:37:42","Yes"
"817353","MALE","28",2021-12-09,"07:44:22","Yes"
"817538","MALE","24",2021-12-09,"17:58:38","Yes"
"817416","MALE","51",2021-12-09,"12:18:41","Yes"
"817361","MALE","21",2021-12-09,"08:27:53","Yes"
"817344","FEMALE","22",2021-12-09,"03:08:48","Yes"
"817376","FEMALE","32",2021-12-09,"09:53:14","Yes"
"817460","MALE","35",2021-12-09,"14:10:45","Yes"
"817332","MALE","26",2021-12-09,"01:05:00","Yes"
"817492","MALE","27",2021-12-09,"15:54:10","Yes"
"817447","MALE","20",2021-12-09,"13:42:56","Yes"
"817623","MALE","23",2021-12-09,"23:17:40","Yes"
"817445","MALE","22",2021-12-09,"13:35:20","Yes"
"817371","FEMALE","55",2021-12-09,"09:25:41","Yes"
"817421","OTHER","33",2021-12-09,"12:25:28","Yes"
"817331","FEMALE","23",2021-12-09,"00:53:03","Yes"
"817328","MALE","38",2021-12-09,"00:46:02","Yes"
"817510","MALE","28",2021-12-09,"16:42:45","Yes"
"817441","MALE","30",2021-12-09,"13:28:26","Yes"
"817543","MALE","20",2021-12-09,"18:10:21","Yes"
"817467","MALE","51",2021-12-09,"14:29:14","Yes"
"817610","OTHER","30",2021-12-09,"22:20:50","Yes"
"817481","FEMALE","33",2021-12-09,"15:13:50","Yes"
"817622","FEMALE","46",2021-12-09,"23:12:44","Yes"
"817417","MALE","47",2021-12-09,"12:21:14","Yes"
"817356","FEMALE","29",2021-12-09,"08:13:52","Yes"
"817568","MALE","23",2021-12-09,"19:18:05","Yes"
"817367","FEMALE","49",2021-12-09,"09:09:37","Yes"
"817379","OTHER","44",2021-12-09,"10:05:07","No"
"817423","FEMALE","32",2021-12-09,"12:33:22","Yes"
"817350","OTHER","29",2021-12-09,"06:52:24","Yes"
"817540","MALE","20",2021-12-09,"18:00:31","Yes"
"817581","MALE","22",2021-12-09,"20:14:06","Yes"
"817334","FEMALE","20",2021-12-09,"01:24:20","Yes"
"817444","MALE","61",2021-12-09,"13:34:14","Yes"
"817628","MALE","43",2021-12-09,"23:56:59","Yes"
"817337","MALE","22",2021-12-09,"01:34:22","Yes"
"817392","MALE","58",2021-12-09,"11:19:18","Yes"
"817567","FEMALE","50",2021-12-09,"19:18:01","Yes"
"817549","OTHER","33",2021-12-09,"18:35:26","Yes"
"817506","MALE","35",2021-12-09,"16:33:15","Yes"
"817593","MALE","34",2021-12-09,"20:50:37","Yes"
"817617","MALE","31",2021-12-09,"23:00:30","Yes"
"817448","MALE","33",2021-12-09,"13:47:38","Yes"
"817340","MALE","35",2021-12-09,"02:00:23","No"
"817577","MALE","36",2021-12-09,"19:55:05","Yes"
"817554","MALE","19",2021-12-09,"18:47:34","Yes"
"817537","MALE","33",2021-12-09,"17:57:17","Yes"
"817544","MALE","29",2021-12-09,"18:12:56","Yes"
"817373","MALE","37",2021-12-09,"09:35:29","Yes"
"817472","MALE","27",2021-12-09,"14:43:32","Yes"
"817408","FEMALE","26",2021-12-09,"12:09:09","Yes"
"817368","MALE","34",2021-12-09,"09:11:00","Yes"
"817566","FEMALE","51",2021-12-09,"19:16:23","Yes"
"817523","MALE","30",2021-12-09,"17:20:29","Yes"
"817564","MALE","33",2021-12-09,"19:13:41","Yes"
"817415","FEMALE","27",2021-12-09,"12:18:03","Yes"
"817513","FEMALE","32",2021-12-09,"16:49:39","Yes"
"817594","FEMALE","54",2021-12-09,"20:53:05","Yes"
"817542","MALE","36",2021-12-09,"18:09:28","Yes"
"817603","MALE","27",2021-12-09,"21:37:27","Yes"
"817384","FEMALE","20",2021-12-09,"10:28:22","Yes"
"817487","MALE","44",2021-12-09,"15:28:22","Yes"
"817596","FEMALE","30",2021-12-09,"21:03:30","Yes"
"817466","MALE","45",2021-12-09,"14:27:43","Yes"
"817359","FEMALE","25",2021-12-09,"08:20:14","Yes"
"817451","OTHER","20",2021-12-09,"13:49:51","No"
"817620","MALE","25",2021-12-09,"23:09:41","Yes"
"817409","FEMALE","33",2021-12-09,"12:09:37","Yes"
"817402","FEMALE","28",2021-12-09,"11:54:09","Yes"
"817614","FEMALE","31",2021-12-09,"22:36:36","Yes"
"817427","OTHER","26",2021-12-09,"12:39:09","No"
"817404","FEMALE","36",2021-12-09,"12:02:54","Yes"
"817493","MALE","45",2021-12-09,"15:56:29","Yes"
"817547","FEMALE","28",2021-12-09,"18:31:33","Yes"
"817464","MALE","24",2021-12-09,"14:23:33","Yes"
"817385","FEMALE","35",2021-12-09,"10:43:43","Yes"
"817360","FEMALE","24",2021-12-09,"08:21:05","Yes"
"817552","MALE","33",2021-12-09,"18:43:43","Yes"
"817616","FEMALE","46",2021-12-09,"22:57:39","Yes"
"817514","MALE","22",2021-12-09,"16:50:49","Yes"
"817601","MALE","39",2021-12-09,"21:25:56","Yes"
"817602","FEMALE","35",2021-12-09,"21:29:09","Yes"
"817480","FEMALE","26",2021-12-09,"15:12:43","Yes"
"817435","FEMALE","24",2021-12-09,"13:14:25","Yes"
"817612","MALE","28",2021-12-09,"22:27:07","Yes"
"817515","MALE","22",2021-12-09,"16:51:05","Yes"
"817470","FEMALE","49",2021-12-09,"14:38:10","Yes"
"817341","OTHER","21",2021-12-09,"02:03:10","Yes"
"817600","FEMALE","49",2021-12-09,"21:24:19","Yes"
"817562","OTHER","50",2021-12-09,"19:00:18","Yes"
"817507","MALE","19",2021-12-09,"16:37:20","Yes"
"817517","FEMALE","47",2021-12-09,"16:53:03","Yes"
"817439","FEMALE","19",2021-12-09,"13:21:56","Yes"
"817550","OTHER","71",2021-12-09,"18:37:28","No"
"817524","FEMALE","33",2021-12-09,"17:22:22","Yes"
"817396","MALE","20",2021-12-09,"11:38:18","Yes"
"817424","FEMALE","23",2021-12-09,"12:34:47","Yes"
"817503","MALE","20",2021-12-09,"16:29:55","Yes"
"817393","OTHER","29",2021-12-09,"11:26:41","No"
"817326","MALE","32",2021-12-09,"00:36:22","Yes"
"817534","MALE","28",2021-12-09,"17:44:43","Yes"
"817395","MALE","36",2021-12-09,"11:37:23","Yes"
"817627","OTHER","29",2021-12-09,"23:52:27","No"
"817354","FEMALE","37",2021-12-09,"07:55:15","Yes"
"817624","FEMALE","29",2021-12-09,"23:18:31","Yes"
"817576","FEMALE","20",2021-12-09,"19:54:42","Yes"
"817491","MALE","46",2021-12-09,"15:51:37","Yes"
"817390","FEMALE","34",2021-12-09,"11:10:48","Yes"
"817413","FEMALE","35",2021-12-09,"12:12:05","Yes"
"817438","MALE","55",2021-12-09,"13:21:05","Yes"
"817431","FEMALE","39",2021-12-09,"12:53:40","Yes"
"817539","MALE","24",2021-12-09,"18:00:23","Yes"
"817462","FEMALE","62",2021-12-09,"14:21:05","Yes"
"817358","FEMALE","36",2021-12-09,"08:19:20","Yes"
"817366","MALE","43",2021-12-09,"09:04:44","Yes"
"817584","FEMALE","48",2021-12-09,"20:21:51","Yes"
"817578","FEMALE","46",2021-12-09,"19:57:58","Yes"
"817352","MALE","42",2021-12-09,"07:15:21","Yes"
"817530","MALE","30",2021-12-09,"17:36:54","Yes"
"817389","MALE","21",2021-12-09,"11:03:20","Yes"
"817476","FEMALE","47",2021-12-09,"14:51:19","Yes"
"817545","MALE","30",2021-12-09,"18:21:47","Yes"
"817382","MALE","38",2021-12-09,"10:12:36","Yes"
"817558","FEMALE","33",2021-12-09,"18:58:06","Yes"
"817486","FEMALE","46",2021-12-09,"15:27:48","Yes"
"817363","MALE","35",2021-12-09,"08:29:05","Yes"
"817357","MALE","46",2021-12-09,"08:17:01","Yes"
"817429","MALE","29",2021-12-09,"12:43:34","Yes"
"817420","FEMALE","32",2021-12-09,"12:24:15","Yes"
"817609","OTHER","22",2021-12-09,"22:03:04","Yes"
"817527","FEMALE","31",2021-12-09,"17:32:39","Yes"
"817401","FEMALE","33",2021-12-09,"11:51:17","Yes"
"817348","MALE","25",2021-12-09,"06:30:02","Yes"
"817422","FEMALE","52",2021-12-09,"12:27:38","Yes"
"817454","MALE","20",2021-12-09,"13:54:06","Yes"
"817364","MALE","25",2021-12-09,"08:29:55","Yes"
"817345","MALE","24",2021-12-09,"03:37:07","Yes"
"817458","MALE","56",2021-12-09,"14:01:58","Yes"
"817579","FEMALE","32",2021-12-09,"19:59:26","Yes"
"817407","MALE","39",2021-12-09,"12:08:07","Yes"
"817463","FEMALE","59",2021-12-09,"14:22:09","Yes"
"817325","MALE","29",2021-12-09,"00:32:05","Yes"
"817425","MALE","56",2021-12-09,"12:38:07","Yes"
"817597","MALE","28",2021-12-09,"21:11:34","Yes"
"817346","MALE","25",2021-12-09,"04:20:18","Yes"
"817369","FEMALE","35",2021-12-09,"09:11:09","Yes"
"817500","MALE","40",2021-12-09,"16:20:54","Yes"
"817335","MALE","26",2021-12-09,"01:29:42","Yes"
"817372","MALE","55",2021-12-09,"09:25:43","Yes"
"817351","MALE","22",2021-12-09,"06:59:02","Yes"
"817484","MALE","22",2021-12-09,"15:23:47","Yes"
"817440","MALE","24",2021-12-09,"13:22:52","Yes"
"817479","MALE","20",2021-12-09,"15:11:11","Yes"
"817450","FEMALE","26",2021-12-09,"13:49:25","Yes"
"817541","FEMALE","47",2021-12-09,"18:08:26","Yes"
"817528","FEMALE","32",2021-12-09,"17:32:41","Yes"
"817591","MALE","26",2021-12-09,"20:48:11","Yes"
"817525","FEMALE","30",2021-12-09,"17:30:34","Yes"
"817572","FEMALE","33",2021-12-09,"19:26:44","Yes"
"817582","FEMALE","23",2021-12-09,"20:15:55","Yes"
"817588","MALE","30",2021-12-09,"20:42:52","Yes"
"817496","FEMALE","30",2021-12-09,"16:03:31","Yes"
"817324","FEMALE","29",2021-12-09,"00:24:55","Yes"
"817482","OTHER","27",2021-12-09,"15:14:38","No"
"817526","MALE","46",2021-12-09,"17:31:42","Yes"
"817403","MALE","49",2021-12-09,"12:00:48","Yes"
"817521","MALE","42",2021-12-09,"17:06:02","Yes"
"817485","MALE","26",2021-12-09,"15:24:41","Yes"
"817483","MALE","32",2021-12-09,"15:22:57","Yes"
"817499","MALE","36",2021-12-09,"16:18:53","Yes"
"817336","FEMALE","28",2021-12-09,"01:31:43","Yes"
"817563","FEMALE","42",2021-12-09,"19:10:04","Yes"
"817529","MALE","33",2021-12-09,"17:34:12","Yes"
"817459","FEMALE","46",2021-12-09,"14:05:17","Yes"
"817437","OTHER","29",2021-12-09,"13:20:59","No"
"817569","OTHER","31",2021-12-09,"19:23:46","No"
"817375","OTHER","37",2021-12-09,"09:50:48","No"
"817573","FEMALE","36",2021-12-09,"19:33:09","Yes"
"817580","MALE","32",2021-12-09,"20:06:05","Yes"
"817391","FEMALE","20",2021-12-09,"11:12:32","Yes"
"817509","FEMALE","20",2021-12-09,"16:40:41","Yes"
"817478","FEMALE","30",2021-12-09,"15:01:53","Yes"
"817397","FEMALE","23",2021-12-09,"11:40:16","No"
"817625","OTHER","28",2021-12-09,"23:43:45","No"
"817370","MALE","45",2021-12-09,"09:11:55","Yes"
"817595","OTHER","35",2021-12-09,"21:02:35","No"
